time,rsam,rsamF,mf,mfF,hf,hfF,dsar,dsarF
2016-03-27 19:10:00,125.68015229172562,117.78918454849487,135.72792656269425,125.81121977388241,134.64780739173443,128.95283035224392,1.7694169305184058,1.7176945326798696
2016-03-27 19:20:00,120.92365820648065,120.97112659653413,120.26720468533333,120.41380336576911,120.03641477574844,121.89877471029635,1.8091821902996608,1.7853943386437927
2016-03-27 19:30:00,123.00418078497158,121.41466066741063,124.1224583981348,123.5527732719512,122.00815355863973,122.02141644067363,1.8445920296548004,1.8272712843802492
2016-03-27 19:40:00,124.41045995058461,123.29747014670177,117.17307496231915,118.50429243477898,118.74182764246109,120.4008513652268,1.7785025778881498,1.7707728183700622
2016-03-27 19:50:00,127.26771702076226,124.76323492968022,122.18213642993746,119.17980445491102,121.12154002775638,118.2607435360897,1.8195983092468853,1.8152759915756225
2016-03-27 20:00:00,116.98217498239602,118.45956065010377,114.22425941922421,115.38269329868635,117.47444431211828,116.16612018936156,1.7566885489023747,1.7988419541970027
2016-03-27 20:10:00,300.909381765759,169.22586068226664,223.28881505081947,146.1454378944916,211.57839557503758,174.55935751320405,2.1071676116315583,1.7025242647806262
2016-03-27 20:20:00,271.8076499382465,162.3799226823508,209.4073983460802,146.55994769843457,177.78783053897573,142.35699658613146,2.2057384164101035,1.8667778348091282
2016-03-27 20:30:00,155.98794837435733,156.0901261522964,137.85568981283893,137.5865978228533,148.48916543809116,152.10687830818327,1.6893697643052934,1.6481119571879723
2016-03-27 20:40:00,147.8930180792799,145.68325523162295,132.27928763655825,130.04929338213046,137.32805678142222,135.30121837711258,1.7386187497783705,1.7260782910489527
2016-03-27 20:50:00,141.4841532939819,141.3411438441458,118.80449954057168,118.67051622959035,123.33375049238578,120.62079401708782,1.7506027131530983,1.7890413508192673
2016-03-27 21:00:00,140.7810918212637,140.23221247555995,112.75541738648101,111.90670018095776,118.91266043037436,118.12254330519717,1.7256517566957108,1.716978637116214
2016-03-27 21:10:00,147.26257952984807,142.2613899987131,124.5559325542942,113.5713873932924,127.7738931698215,120.05354805210577,1.7573494402835168,1.7346889275566988
2016-03-27 21:20:00,150.12049809193874,145.5222680628783,111.94866045191992,110.18737324326457,127.24232079588243,125.98218501825309,1.6214728015092619,1.6027733905797557
2016-03-27 21:30:00,150.58404870320516,149.78267329258628,112.27392154444868,111.2334229329517,129.06386017641333,127.87992962116618,1.611678714222435,1.6072408806252643
2016-03-27 21:40:00,157.33882937788488,159.0507438880108,110.06229778036098,110.66258445976668,129.29603025617564,129.5349841598596,1.5836065207832706,1.583799351438423
2016-03-27 21:50:00,157.55497567828115,157.51516180608405,115.0557063068395,114.98284009448719,136.09500760279693,136.34586334684067,1.5797564231537156,1.5775679494482258
2016-03-27 22:00:00,157.69934179683474,159.09409909477847,113.44356136096816,113.67508106638863,138.4956774938368,139.70604556433386,1.5386449062196743,1.5284932821528696
2016-03-27 22:10:00,162.08755874942327,156.2339501558722,118.00581970976167,114.71994838774832,141.15470767589716,138.37404082072632,1.5742438053382586,1.5471914839794583
2016-03-27 22:20:00,188.8657939625736,187.48034743920286,123.97263942271063,121.77652318057729,145.11547348894024,143.7417317294371,1.6166807947492148,1.5990871955566033
2016-03-27 22:30:00,307.10096775531673,295.03358476552927,151.94640976739274,145.26084335345817,151.3357397627564,147.91398455168212,1.9465030469819387,1.921555244899639
2016-03-27 22:40:00,325.9653511931715,321.2005257322904,147.52298311567208,146.15032934443192,153.38633645268948,151.31456977310359,1.8711972402655772,1.8645616477511666
2016-03-27 22:50:00,507.17716423822344,419.03837884008743,184.16662597570425,165.45776467950884,171.83184837552176,158.80188458868398,2.1504959802667463,2.0891499708398618
2016-03-27 23:00:00,242.34308204483227,226.23890057131712,158.0283676823519,133.94392344404326,164.67000829870605,151.61118591542157,1.852103308170367,1.7203568568772631
2016-03-27 23:10:00,226.0218363722542,215.25301818411387,143.8421853538781,142.251445310244,159.25414782741802,156.62858580953545,1.755901441273062,1.7458662067757649
2016-03-27 23:20:00,242.59376486133706,240.5709617197016,138.46976043825217,135.77409082274832,163.54900048208964,162.97737206570645,1.658476272323729,1.6461530591430222
2016-03-27 23:30:00,289.3154525995016,282.5405957172811,151.50140844537322,145.67629762616457,166.61866602634822,167.78318598585773,1.782832787789899,1.7127905637295562
2016-03-27 23:40:00,565.6376739062111,549.4322542549903,218.41664465657382,214.754107423209,217.17021494616424,211.44047383019026,2.0349757678641107,2.0578175348974064
2016-03-27 23:50:00,1639.8481434982227,1436.8711121401316,341.01356082793893,329.4411783415057,274.6353220467471,281.99874028727726,2.5370370976992973,2.406573537906223
