endtime,cc
2020-12-31 00:00:00,0.707
2020-12-30 00:00:00,0.626
2020-12-29 00:00:00,0.498
2020-12-28 00:00:00,0.27
2020-12-27 00:00:00,-0.104
2020-12-26 00:00:00,-0.125
2020-12-25 00:00:00,-0.115
2020-12-24 00:00:00,-0.147
2020-12-23 00:00:00,-0.148
2020-12-22 00:00:00,-0.151
2020-12-21 00:00:00,-0.182
2020-12-20 00:00:00,-0.193
2020-12-19 00:00:00,-0.197
2020-12-18 00:00:00,-0.214
2020-12-17 00:00:00,-0.231
2020-12-16 00:00:00,-0.231
2020-12-15 00:00:00,-0.255
2020-12-14 00:00:00,-0.305
2020-12-13 00:00:00,-0.271
2020-12-12 00:00:00,-0.267
2020-12-11 00:00:00,-0.281
2020-12-10 00:00:00,-0.265
2020-12-09 00:00:00,-0.245
2020-12-08 00:00:00,-0.246
2020-12-07 00:00:00,-0.265
2020-12-06 00:00:00,-0.309
2020-12-05 00:00:00,-0.317
2020-12-04 00:00:00,-0.275
2020-12-03 00:00:00,-0.275
2020-12-02 00:00:00,-0.277
2020-12-01 00:00:00,-0.147
2020-11-30 00:00:00,-0.041
2020-11-29 00:00:00,-0.03
2020-11-28 00:00:00,0.042
2020-11-27 00:00:00,0.139
2020-11-26 00:00:00,0.149
2020-11-25 00:00:00,0.074
2020-11-24 00:00:00,-0.064
2020-11-23 00:00:00,-0.012
2020-11-22 00:00:00,0.028
2020-11-21 00:00:00,0.036
2020-11-20 00:00:00,0.216
2020-11-19 00:00:00,0.413
2020-11-18 00:00:00,0.466
2020-11-17 00:00:00,0.488
2020-11-16 00:00:00,0.548
2020-11-15 00:00:00,0.575
2020-11-14 00:00:00,0.49
2020-11-13 00:00:00,0.245
2020-11-12 00:00:00,-0.038
2020-11-11 00:00:00,-0.31
2020-11-10 00:00:00,-0.385
2020-11-09 00:00:00,-0.396
2020-11-08 00:00:00,-0.412
2020-11-07 00:00:00,-0.429
2020-11-06 00:00:00,-0.441
2020-11-05 00:00:00,-0.459
2020-11-04 00:00:00,-0.459
2020-11-03 00:00:00,-0.417
2020-11-02 00:00:00,-0.378
2020-11-01 00:00:00,-0.395
2020-10-31 00:00:00,-0.356
2020-10-30 00:00:00,-0.248
2020-10-29 00:00:00,-0.185
2020-10-28 00:00:00,-0.095
2020-10-27 00:00:00,0.006
2020-10-26 00:00:00,0.127
2020-10-25 00:00:00,0.267
2020-10-24 00:00:00,0.176
2020-10-23 00:00:00,0.055
2020-10-22 00:00:00,0.138
2020-10-21 00:00:00,0.249
2020-10-20 00:00:00,0.332
2020-10-19 00:00:00,0.333
2020-10-18 00:00:00,0.297
2020-10-17 00:00:00,0.287
2020-10-16 00:00:00,0.263
2020-10-15 00:00:00,0.309
2020-10-14 00:00:00,0.425
2020-10-13 00:00:00,0.512
2020-10-12 00:00:00,0.393
2020-10-11 00:00:00,0.192
2020-10-10 00:00:00,-0.056
2020-10-09 00:00:00,-0.189
2020-10-08 00:00:00,-0.196
2020-10-07 00:00:00,-0.197
2020-10-06 00:00:00,-0.233
2020-10-05 00:00:00,-0.309
2020-10-04 00:00:00,-0.374
2020-10-03 00:00:00,-0.383
2020-10-02 00:00:00,-0.443
2020-10-01 00:00:00,-0.509
2020-09-30 00:00:00,-0.35
2020-09-29 00:00:00,-0.125
2020-09-28 00:00:00,-0.008
2020-09-27 00:00:00,0.101
2020-09-26 00:00:00,0.254
2020-09-25 00:00:00,0.393
2020-09-24 00:00:00,0.371
2020-09-23 00:00:00,0.056
2020-09-22 00:00:00,-0.262
2020-09-21 00:00:00,-0.413
2020-09-20 00:00:00,-0.46
2020-09-19 00:00:00,-0.382
2020-09-18 00:00:00,-0.211
2020-09-17 00:00:00,-0.061
2020-09-16 00:00:00,0.108
2020-09-15 00:00:00,0.299
2020-09-14 00:00:00,0.432
2020-09-13 00:00:00,0.502
2020-09-12 00:00:00,0.453
2020-09-11 00:00:00,0.335
2020-09-10 00:00:00,0.373
2020-09-09 00:00:00,0.468
2020-09-08 00:00:00,0.516
2020-09-07 00:00:00,0.501
2020-09-06 00:00:00,0.406
2020-09-05 00:00:00,0.341
2020-09-04 00:00:00,0.293
2020-09-03 00:00:00,0.142
2020-09-02 00:00:00,-0.034
2020-09-01 00:00:00,0.01
2020-08-31 00:00:00,0.149
2020-08-30 00:00:00,0.243
2020-08-29 00:00:00,0.2
2020-08-28 00:00:00,0.099
2020-08-27 00:00:00,0.097
2020-08-26 00:00:00,0.027
2020-08-25 00:00:00,-0.042
2020-08-24 00:00:00,-0.006
2020-08-23 00:00:00,0.048
2020-08-22 00:00:00,0.181
2020-08-21 00:00:00,0.32
2020-08-20 00:00:00,0.399
2020-08-19 00:00:00,0.431
2020-08-18 00:00:00,0.417
2020-08-17 00:00:00,0.385
2020-08-16 00:00:00,0.358
2020-08-15 00:00:00,0.328
2020-08-14 00:00:00,0.274
2020-08-13 00:00:00,0.295
2020-08-12 00:00:00,0.332
2020-08-11 00:00:00,0.372
2020-08-10 00:00:00,0.512
2020-08-09 00:00:00,0.625
2020-08-08 00:00:00,0.611
2020-08-07 00:00:00,0.512
2020-08-06 00:00:00,0.41
2020-08-05 00:00:00,0.306
2020-08-04 00:00:00,0.248
2020-08-03 00:00:00,0.179
2020-08-02 00:00:00,0.195
2020-08-01 00:00:00,0.279
2020-07-31 00:00:00,0.286
2020-07-30 00:00:00,0.075
2020-07-29 00:00:00,-0.104
2020-07-28 00:00:00,-0.241
2020-07-27 00:00:00,-0.274
2020-07-26 00:00:00,-0.274
2020-07-25 00:00:00,-0.253
2020-07-24 00:00:00,-0.247
2020-07-23 00:00:00,-0.218
2020-07-22 00:00:00,-0.104
2020-07-21 00:00:00,-0.011
2020-07-20 00:00:00,0.001
2020-07-19 00:00:00,0.04
2020-07-18 00:00:00,0.058
2020-07-17 00:00:00,0.036
2020-07-16 00:00:00,-0.033
2020-07-15 00:00:00,-0.15
2020-07-14 00:00:00,-0.222
2020-07-13 00:00:00,-0.241
2020-07-12 00:00:00,-0.23
2020-07-11 00:00:00,-0.237
2020-07-10 00:00:00,-0.229
2020-07-09 00:00:00,-0.222
2020-07-08 00:00:00,-0.246
2020-07-07 00:00:00,-0.229
2020-07-06 00:00:00,-0.249
2020-07-05 00:00:00,-0.307
2020-07-04 00:00:00,-0.3
2020-07-03 00:00:00,-0.248
2020-07-02 00:00:00,-0.214
2020-07-01 00:00:00,-0.194
2020-06-30 00:00:00,-0.224
2020-06-29 00:00:00,-0.267
2020-06-28 00:00:00,-0.296
2020-06-27 00:00:00,-0.298
2020-06-26 00:00:00,-0.288
2020-06-25 00:00:00,-0.226
2020-06-24 00:00:00,-0.152
2020-06-23 00:00:00,-0.162
2020-06-22 00:00:00,-0.157
2020-06-21 00:00:00,-0.063
2020-06-20 00:00:00,-0.001
2020-06-19 00:00:00,-0.002
2020-06-18 00:00:00,-0.04
2020-06-17 00:00:00,-0.091
2020-06-16 00:00:00,-0.168
2020-06-15 00:00:00,-0.296
2020-06-14 00:00:00,-0.428
2020-06-13 00:00:00,-0.469
2020-06-12 00:00:00,-0.515
2020-06-11 00:00:00,-0.592
2020-06-10 00:00:00,-0.643
2020-06-09 00:00:00,-0.655
2020-06-08 00:00:00,-0.657
2020-06-07 00:00:00,-0.615
2020-06-06 00:00:00,-0.564
2020-06-05 00:00:00,-0.502
2020-06-04 00:00:00,-0.425
2020-06-03 00:00:00,-0.352
2020-06-02 00:00:00,-0.286
2020-06-01 00:00:00,-0.263
2020-05-31 00:00:00,-0.259
2020-05-30 00:00:00,-0.306
2020-05-29 00:00:00,-0.338
2020-05-28 00:00:00,-0.285
2020-05-27 00:00:00,-0.281
2020-05-26 00:00:00,-0.248
2020-05-25 00:00:00,-0.171
2020-05-24 00:00:00,-0.175
2020-05-23 00:00:00,-0.217
2020-05-22 00:00:00,-0.214
2020-05-21 00:00:00,-0.16
2020-05-20 00:00:00,-0.099
2020-05-19 00:00:00,-0.064
2020-05-18 00:00:00,-0.05
2020-05-17 00:00:00,-0.03
2020-05-16 00:00:00,-0.022
2020-05-15 00:00:00,-0.053
2020-05-14 00:00:00,-0.094
2020-05-13 00:00:00,-0.119
2020-05-12 00:00:00,-0.188
2020-05-11 00:00:00,-0.266
2020-05-10 00:00:00,-0.297
2020-05-09 00:00:00,-0.285
2020-05-08 00:00:00,-0.302
2020-05-07 00:00:00,-0.311
2020-05-06 00:00:00,-0.278
2020-05-05 00:00:00,-0.277
2020-05-04 00:00:00,-0.231
2020-05-03 00:00:00,-0.138
2020-05-02 00:00:00,-0.138
2020-05-01 00:00:00,-0.104
2020-04-30 00:00:00,-0.042
2020-04-29 00:00:00,-0.027
2020-04-28 00:00:00,0.008
2020-04-27 00:00:00,-0.02
2020-04-26 00:00:00,-0.096
2020-04-25 00:00:00,-0.22
2020-04-24 00:00:00,-0.416
2020-04-23 00:00:00,-0.554
2020-04-22 00:00:00,-0.561
2020-04-21 00:00:00,-0.547
2020-04-20 00:00:00,-0.585
2020-04-19 00:00:00,-0.528
2020-04-18 00:00:00,-0.381
2020-04-17 00:00:00,-0.269
2020-04-16 00:00:00,-0.165
2020-04-15 00:00:00,0.001
2020-04-14 00:00:00,0.239
2020-04-13 00:00:00,0.478
2020-04-12 00:00:00,0.496
2020-04-11 00:00:00,0.503
2020-04-10 00:00:00,0.702
2020-04-09 00:00:00,0.793
2020-04-08 00:00:00,0.745
2020-04-07 00:00:00,0.657
2020-04-06 00:00:00,0.64
2020-04-05 00:00:00,0.621
2020-04-04 00:00:00,0.516
2020-04-03 00:00:00,0.428
2020-04-02 00:00:00,0.414
2020-04-01 00:00:00,0.383
2020-03-31 00:00:00,0.255
2020-03-30 00:00:00,0.137
2020-03-29 00:00:00,0.149
2020-03-28 00:00:00,0.155
2020-03-27 00:00:00,0.006
2020-03-26 00:00:00,-0.174
2020-03-25 00:00:00,-0.143
2020-03-24 00:00:00,-0.065
2020-03-23 00:00:00,0.04
2020-03-22 00:00:00,0.089
2020-03-21 00:00:00,0.078
2020-03-20 00:00:00,0.137
2020-03-19 00:00:00,0.242
2020-03-18 00:00:00,0.391
2020-03-17 00:00:00,0.434
2020-03-16 00:00:00,0.413
2020-03-15 00:00:00,0.404
2020-03-14 00:00:00,0.363
2020-03-13 00:00:00,0.407
2020-03-12 00:00:00,0.471
2020-03-11 00:00:00,0.479
2020-03-10 00:00:00,0.627
2020-03-09 00:00:00,0.797
2020-03-08 00:00:00,0.772
2020-03-07 00:00:00,0.667
2020-03-06 00:00:00,0.671
2020-03-05 00:00:00,0.738
2020-03-04 00:00:00,0.717
2020-03-03 00:00:00,0.576
2020-03-02 00:00:00,0.746
2020-03-01 00:00:00,0.849
2020-02-29 00:00:00,0.778
2020-02-28 00:00:00,0.689
2020-02-27 00:00:00,0.583
2020-02-26 00:00:00,0.567
2020-02-25 00:00:00,0.411
2020-02-24 00:00:00,0.15
2020-02-23 00:00:00,-0.041
2020-02-22 00:00:00,-0.129
2020-02-21 00:00:00,-0.194
2020-02-20 00:00:00,-0.207
2020-02-19 00:00:00,-0.195
2020-02-18 00:00:00,-0.137
2020-02-17 00:00:00,-0.071
2020-02-16 00:00:00,-0.087
2020-02-15 00:00:00,-0.021
2020-02-14 00:00:00,0.222
2020-02-13 00:00:00,0.364
2020-02-12 00:00:00,0.396
2020-02-11 00:00:00,0.501
2020-02-10 00:00:00,0.311
2020-02-09 00:00:00,0.031
2020-02-08 00:00:00,-0.123
2020-02-07 00:00:00,-0.181
2020-02-06 00:00:00,-0.186
2020-02-05 00:00:00,-0.191
2020-02-04 00:00:00,-0.2
2020-02-03 00:00:00,-0.21
2020-02-02 00:00:00,-0.225
2020-02-01 00:00:00,-0.233
2020-01-31 00:00:00,-0.235
2020-01-30 00:00:00,-0.239
2020-01-29 00:00:00,-0.236
2020-01-28 00:00:00,-0.221
2020-01-27 00:00:00,-0.2
2020-01-26 00:00:00,-0.171
2020-01-25 00:00:00,-0.134
2020-01-24 00:00:00,-0.123
2020-01-23 00:00:00,-0.139
2020-01-22 00:00:00,-0.162
2020-01-21 00:00:00,-0.174
2020-01-20 00:00:00,-0.136
2020-01-19 00:00:00,-0.04
2020-01-18 00:00:00,0.013
2020-01-17 00:00:00,0.069
2020-01-16 00:00:00,0.289
2020-01-15 00:00:00,0.468
2020-01-14 00:00:00,0.496
2020-01-13 00:00:00,0.572
2020-01-12 00:00:00,0.685
2020-01-11 00:00:00,0.677
2020-01-10 00:00:00,0.534
2020-01-09 00:00:00,0.391
2020-01-08 00:00:00,0.39
2020-01-07 00:00:00,0.457
2020-01-06 00:00:00,0.455
2020-01-05 00:00:00,0.365
2020-01-04 00:00:00,0.326
2020-01-03 00:00:00,0.335
2020-01-02 00:00:00,0.365
2020-01-01 00:00:00,0.424
2019-12-31 00:00:00,0.163
2019-12-30 00:00:00,-0.047
2019-12-29 00:00:00,-0.073
2019-12-28 00:00:00,-0.092
2019-12-27 00:00:00,-0.118
2019-12-26 00:00:00,-0.125
2019-12-25 00:00:00,-0.142
2019-12-24 00:00:00,-0.173
2019-12-23 00:00:00,-0.235
2019-12-22 00:00:00,-0.175
2019-12-21 00:00:00,-0.206
2019-12-20 00:00:00,-0.232
2019-12-19 00:00:00,-0.247
2019-12-18 00:00:00,-0.272
2019-12-17 00:00:00,-0.306
2019-12-16 00:00:00,-0.33
2019-12-15 00:00:00,-0.354
2019-12-14 00:00:00,-0.389
2019-12-13 00:00:00,-0.416
2019-12-12 00:00:00,-0.422
2019-12-11 00:00:00,-0.427
2019-12-10 00:00:00,-0.423
2019-12-09 00:00:00,-0.425
2019-12-08 00:00:00,-0.427
2019-12-07 00:00:00,-0.407
2019-12-06 00:00:00,-0.395
2019-12-05 00:00:00,-0.414
2019-12-04 00:00:00,-0.445
2019-12-03 00:00:00,-0.47
2019-12-02 00:00:00,-0.454
2019-12-01 00:00:00,-0.412
2019-11-30 00:00:00,-0.442
2019-11-29 00:00:00,-0.452
2019-11-28 00:00:00,-0.33
2019-11-27 00:00:00,-0.24
2019-11-26 00:00:00,-0.247
2019-11-25 00:00:00,-0.156
2019-11-24 00:00:00,0.057
2019-11-23 00:00:00,0.193
2019-11-22 00:00:00,0.056
2019-11-21 00:00:00,-0.138
2019-11-20 00:00:00,-0.118
2019-11-19 00:00:00,-0.123
2019-11-18 00:00:00,-0.181
2019-11-17 00:00:00,-0.229
2019-11-16 00:00:00,-0.246
2019-11-15 00:00:00,-0.294
2019-11-14 00:00:00,-0.421
2019-11-13 00:00:00,-0.462
2019-11-12 00:00:00,-0.36
2019-11-11 00:00:00,-0.212
2019-11-10 00:00:00,-0.071
2019-11-09 00:00:00,0.029
2019-11-08 00:00:00,0.153
2019-11-07 00:00:00,0.283
2019-11-06 00:00:00,0.437
2019-11-05 00:00:00,0.557
2019-11-04 00:00:00,0.658
2019-11-03 00:00:00,0.711
2019-11-02 00:00:00,0.65
2019-11-01 00:00:00,0.509
2019-10-31 00:00:00,0.358
2019-10-30 00:00:00,0.179
2019-10-29 00:00:00,-0.039
2019-10-28 00:00:00,-0.273
2019-10-27 00:00:00,-0.448
2019-10-26 00:00:00,-0.363
2019-10-25 00:00:00,-0.202
2019-10-24 00:00:00,-0.132
2019-10-23 00:00:00,-0.011
2019-10-22 00:00:00,0.115
2019-10-21 00:00:00,0.142
2019-10-20 00:00:00,0.203
2019-10-19 00:00:00,0.153
2019-10-18 00:00:00,0.116
2019-10-17 00:00:00,0.157
2019-10-16 00:00:00,0.073
2019-10-15 00:00:00,-0.054
2019-10-14 00:00:00,-0.129
2019-10-13 00:00:00,-0.093
2019-10-12 00:00:00,-0.014
2019-10-11 00:00:00,0.012
2019-10-10 00:00:00,-0.046
2019-10-09 00:00:00,-0.064
2019-10-08 00:00:00,-0.033
2019-10-07 00:00:00,-0.029
2019-10-06 00:00:00,-0.082
2019-10-05 00:00:00,-0.124
2019-10-04 00:00:00,-0.131
2019-10-03 00:00:00,-0.114
2019-10-02 00:00:00,-0.124
2019-10-01 00:00:00,-0.175
2019-09-30 00:00:00,-0.209
2019-09-29 00:00:00,-0.295
2019-09-28 00:00:00,-0.375
2019-09-27 00:00:00,-0.374
2019-09-26 00:00:00,-0.353
2019-09-25 00:00:00,-0.307
2019-09-24 00:00:00,-0.239
2019-09-23 00:00:00,-0.21
2019-09-22 00:00:00,-0.128
2019-09-21 00:00:00,0.051
2019-09-20 00:00:00,0.19
2019-09-19 00:00:00,0.262
2019-09-18 00:00:00,0.325
2019-09-17 00:00:00,0.321
2019-09-16 00:00:00,0.199
2019-09-15 00:00:00,-0.04
2019-09-14 00:00:00,-0.359
2019-09-13 00:00:00,-0.468
2019-09-12 00:00:00,-0.498
2019-09-11 00:00:00,-0.556
2019-09-10 00:00:00,-0.651
2019-09-09 00:00:00,-0.636
2019-09-08 00:00:00,-0.523
2019-09-07 00:00:00,-0.479
2019-09-06 00:00:00,-0.466
2019-09-05 00:00:00,-0.445
2019-09-04 00:00:00,-0.425
2019-09-03 00:00:00,-0.396
2019-09-02 00:00:00,-0.354
2019-09-01 00:00:00,-0.308
2019-08-31 00:00:00,-0.268
2019-08-30 00:00:00,-0.231
2019-08-29 00:00:00,-0.22
2019-08-28 00:00:00,-0.234
2019-08-27 00:00:00,-0.214
2019-08-26 00:00:00,-0.181
2019-08-25 00:00:00,-0.142
2019-08-24 00:00:00,-0.131
2019-08-23 00:00:00,-0.192
2019-08-22 00:00:00,-0.248
2019-08-21 00:00:00,-0.285
2019-08-20 00:00:00,-0.288
2019-08-19 00:00:00,-0.267
2019-08-18 00:00:00,-0.245
2019-08-17 00:00:00,-0.218
2019-08-16 00:00:00,-0.149
2019-08-15 00:00:00,-0.032
2019-08-14 00:00:00,0.062
2019-08-13 00:00:00,0.128
2019-08-12 00:00:00,0.222
2019-08-11 00:00:00,0.276
2019-08-10 00:00:00,0.208
2019-08-09 00:00:00,0.022
2019-08-08 00:00:00,-0.18
2019-08-07 00:00:00,-0.25
2019-08-06 00:00:00,-0.248
2019-08-05 00:00:00,-0.159
2019-08-04 00:00:00,-0.034
2019-08-03 00:00:00,0.086
2019-08-02 00:00:00,0.21
2019-08-01 00:00:00,0.359
2019-07-31 00:00:00,0.526
2019-07-30 00:00:00,0.579
2019-07-29 00:00:00,0.549
2019-07-28 00:00:00,0.549
2019-07-27 00:00:00,0.541
2019-07-26 00:00:00,0.442
2019-07-25 00:00:00,0.252
2019-07-24 00:00:00,0.038
2019-07-23 00:00:00,-0.131
2019-07-22 00:00:00,-0.255
2019-07-21 00:00:00,-0.384
2019-07-20 00:00:00,-0.472
2019-07-19 00:00:00,-0.509
2019-07-18 00:00:00,-0.473
2019-07-17 00:00:00,-0.429
2019-07-16 00:00:00,-0.395
2019-07-15 00:00:00,-0.37
2019-07-14 00:00:00,-0.379
2019-07-13 00:00:00,-0.409
2019-07-12 00:00:00,-0.438
2019-07-11 00:00:00,-0.5
2019-07-10 00:00:00,-0.499
2019-07-09 00:00:00,-0.384
2019-07-08 00:00:00,-0.265
2019-07-07 00:00:00,-0.158
2019-07-06 00:00:00,0.011
2019-07-05 00:00:00,0.182
2019-07-04 00:00:00,0.322
2019-07-03 00:00:00,0.416
2019-07-02 00:00:00,0.408
2019-07-01 00:00:00,0.403
2019-06-30 00:00:00,0.428
2019-06-29 00:00:00,0.403
2019-06-28 00:00:00,0.319
2019-06-27 00:00:00,0.299
2019-06-26 00:00:00,0.34
2019-06-25 00:00:00,0.333
2019-06-24 00:00:00,0.261
2019-06-23 00:00:00,0.165
2019-06-22 00:00:00,0.196
2019-06-21 00:00:00,0.169
2019-06-20 00:00:00,0.058
2019-06-19 00:00:00,0.068
2019-06-18 00:00:00,0.24
2019-06-17 00:00:00,0.301
2019-06-16 00:00:00,0.355
2019-06-15 00:00:00,0.467
2019-06-14 00:00:00,0.513
2019-06-13 00:00:00,0.422
2019-06-12 00:00:00,0.274
2019-06-11 00:00:00,0.197
2019-06-10 00:00:00,0.221
2019-06-09 00:00:00,0.222
2019-06-08 00:00:00,0.221
2019-06-07 00:00:00,0.203
2019-06-06 00:00:00,0.093
2019-06-05 00:00:00,-0.132
2019-06-04 00:00:00,-0.297
2019-06-03 00:00:00,-0.262
2019-06-02 00:00:00,-0.298
2019-06-01 00:00:00,-0.265
2019-05-31 00:00:00,-0.055
2019-05-30 00:00:00,0.022
2019-05-29 00:00:00,0.001
2019-05-28 00:00:00,0.061
2019-05-27 00:00:00,0.13
2019-05-26 00:00:00,0.142
2019-05-25 00:00:00,-0.058
2019-05-24 00:00:00,-0.344
2019-05-23 00:00:00,-0.369
2019-05-22 00:00:00,-0.397
2019-05-21 00:00:00,-0.364
2019-05-20 00:00:00,-0.356
2019-05-19 00:00:00,-0.353
2019-05-18 00:00:00,-0.372
2019-05-17 00:00:00,-0.392
2019-05-16 00:00:00,-0.325
2019-05-15 00:00:00,-0.285
2019-05-14 00:00:00,-0.288
2019-05-13 00:00:00,-0.291
2019-05-12 00:00:00,-0.312
2019-05-11 00:00:00,-0.301
2019-05-10 00:00:00,-0.318
2019-05-09 00:00:00,-0.345
2019-05-08 00:00:00,-0.375
2019-05-07 00:00:00,-0.403
2019-05-06 00:00:00,-0.435
2019-05-05 00:00:00,-0.462
2019-05-04 00:00:00,-0.477
2019-05-03 00:00:00,-0.486
2019-05-02 00:00:00,-0.484
2019-05-01 00:00:00,-0.466
2019-04-30 00:00:00,-0.454
2019-04-29 00:00:00,-0.448
2019-04-28 00:00:00,-0.425
2019-04-27 00:00:00,-0.375
2019-04-26 00:00:00,-0.315
2019-04-25 00:00:00,-0.251
2019-04-24 00:00:00,-0.209
2019-04-23 00:00:00,-0.185
2019-04-22 00:00:00,-0.098
2019-04-21 00:00:00,-0.002
2019-04-20 00:00:00,0.023
2019-04-19 00:00:00,0.073
2019-04-18 00:00:00,0.265
2019-04-17 00:00:00,0.412
2019-04-16 00:00:00,0.456
2019-04-15 00:00:00,0.564
2019-04-14 00:00:00,0.676
2019-04-13 00:00:00,0.763
2019-04-12 00:00:00,0.839
2019-04-11 00:00:00,0.799
2019-04-10 00:00:00,0.731
2019-04-09 00:00:00,0.606
2019-04-08 00:00:00,0.458
2019-04-07 00:00:00,0.249
2019-04-06 00:00:00,0.002
2019-04-05 00:00:00,-0.163
2019-04-04 00:00:00,-0.183
2019-04-03 00:00:00,-0.137
2019-04-02 00:00:00,-0.033
2019-04-01 00:00:00,0.047
2019-03-31 00:00:00,0.102
2019-03-30 00:00:00,0.152
2019-03-29 00:00:00,0.195
2019-03-28 00:00:00,0.307
2019-03-27 00:00:00,0.43
2019-03-26 00:00:00,0.416
2019-03-25 00:00:00,0.418
2019-03-24 00:00:00,0.508
2019-03-23 00:00:00,0.542
2019-03-22 00:00:00,0.527
2019-03-21 00:00:00,0.576
2019-03-20 00:00:00,0.602
2019-03-19 00:00:00,0.517
2019-03-18 00:00:00,0.325
2019-03-17 00:00:00,-0.064
2019-03-16 00:00:00,-0.251
2019-03-15 00:00:00,-0.182
2019-03-14 00:00:00,-0.032
2019-03-13 00:00:00,0.115
2019-03-12 00:00:00,0.03
2019-03-11 00:00:00,-0.0
2019-03-10 00:00:00,0.18
2019-03-09 00:00:00,0.392
2019-03-08 00:00:00,0.563
2019-03-07 00:00:00,0.52
2019-03-06 00:00:00,0.532
2019-03-05 00:00:00,0.618
2019-03-04 00:00:00,0.538
2019-03-03 00:00:00,0.462
2019-03-02 00:00:00,0.504
2019-03-01 00:00:00,0.488
2019-02-28 00:00:00,0.45
2019-02-27 00:00:00,0.391
2019-02-26 00:00:00,0.321
2019-02-25 00:00:00,0.413
2019-02-24 00:00:00,0.636
2019-02-23 00:00:00,0.813
2019-02-22 00:00:00,0.928
2019-02-21 00:00:00,0.945
2019-02-20 00:00:00,0.95
2019-02-19 00:00:00,0.905
2019-02-18 00:00:00,0.903
2019-02-17 00:00:00,0.932
2019-02-16 00:00:00,0.885
2019-02-15 00:00:00,0.876
2019-02-14 00:00:00,0.906
2019-02-13 00:00:00,0.871
2019-02-12 00:00:00,0.846
2019-02-11 00:00:00,0.917
2019-02-10 00:00:00,0.881
2019-02-09 00:00:00,0.817
2019-02-08 00:00:00,0.716
2019-02-07 00:00:00,0.611
2019-02-06 00:00:00,0.646
2019-02-05 00:00:00,0.495
2019-02-04 00:00:00,0.231
2019-02-03 00:00:00,-0.009
2019-02-02 00:00:00,0.093
2019-02-01 00:00:00,0.165
2019-01-31 00:00:00,0.075
2019-01-30 00:00:00,0.184
2019-01-29 00:00:00,0.342
2019-01-28 00:00:00,0.265
2019-01-27 00:00:00,0.095
2019-01-26 00:00:00,0.021
2019-01-25 00:00:00,0.032
2019-01-24 00:00:00,-0.001
2019-01-23 00:00:00,-0.207
2019-01-22 00:00:00,-0.338
2019-01-21 00:00:00,-0.401
2019-01-20 00:00:00,-0.445
2019-01-19 00:00:00,-0.47
2019-01-18 00:00:00,-0.483
2019-01-17 00:00:00,-0.475
2019-01-16 00:00:00,-0.375
2019-01-15 00:00:00,-0.353
2019-01-14 00:00:00,-0.334
2019-01-13 00:00:00,-0.342
2019-01-12 00:00:00,-0.365
2019-01-11 00:00:00,-0.395
2019-01-10 00:00:00,-0.425
2019-01-09 00:00:00,-0.45
2019-01-08 00:00:00,-0.375
2019-01-07 00:00:00,-0.352
2019-01-06 00:00:00,-0.369
2019-01-05 00:00:00,-0.372
2019-01-04 00:00:00,-0.367
2019-01-03 00:00:00,-0.359
2019-01-02 00:00:00,-0.35
2019-01-01 00:00:00,-0.342
2018-12-31 00:00:00,-0.342
2018-12-30 00:00:00,-0.366
2018-12-29 00:00:00,-0.404
2018-12-28 00:00:00,-0.447
2018-12-27 00:00:00,-0.446
2018-12-26 00:00:00,-0.426
2018-12-25 00:00:00,-0.135
2018-12-24 00:00:00,-0.166
2018-12-23 00:00:00,-0.197
2018-12-22 00:00:00,-0.217
2018-12-21 00:00:00,-0.235
2018-12-20 00:00:00,-0.241
2018-12-19 00:00:00,-0.245
2018-12-18 00:00:00,-0.253
2018-12-17 00:00:00,-0.262
2018-12-16 00:00:00,-0.271
2018-12-15 00:00:00,-0.281
2018-12-14 00:00:00,-0.287
2018-12-13 00:00:00,-0.283
2018-12-12 00:00:00,-0.27
2018-12-11 00:00:00,-0.244
2018-12-10 00:00:00,-0.205
2018-12-09 00:00:00,-0.182
2018-12-08 00:00:00,-0.188
2018-12-07 00:00:00,-0.214
2018-12-06 00:00:00,-0.245
2018-12-05 00:00:00,-0.233
2018-12-04 00:00:00,-0.156
2018-12-03 00:00:00,-0.098
2018-12-02 00:00:00,-0.045
2018-12-01 00:00:00,0.137
2018-11-30 00:00:00,0.333
2018-11-29 00:00:00,0.426
2018-11-28 00:00:00,0.535
2018-11-27 00:00:00,0.672
2018-11-26 00:00:00,0.755
2018-11-25 00:00:00,0.686
2018-11-24 00:00:00,0.519
2018-11-23 00:00:00,0.286
2018-11-22 00:00:00,-0.054
2018-11-21 00:00:00,-0.268
2018-11-20 00:00:00,-0.302
2018-11-19 00:00:00,-0.324
2018-11-18 00:00:00,-0.364
2018-11-17 00:00:00,-0.378
2018-11-16 00:00:00,-0.43
2018-11-15 00:00:00,-0.512
2018-11-14 00:00:00,-0.526
2018-11-13 00:00:00,-0.52
2018-11-12 00:00:00,-0.545
2018-11-11 00:00:00,-0.525
2018-11-10 00:00:00,-0.452
2018-11-09 00:00:00,-0.4
2018-11-08 00:00:00,-0.435
2018-11-07 00:00:00,-0.452
2018-11-06 00:00:00,-0.365
2018-11-05 00:00:00,-0.295
2018-11-04 00:00:00,-0.227
2018-11-03 00:00:00,-0.052
2018-11-02 00:00:00,0.125
2018-11-01 00:00:00,0.155
2018-10-31 00:00:00,0.098
2018-10-30 00:00:00,0.22
2018-10-29 00:00:00,0.444
2018-10-28 00:00:00,0.533
