time,feat
2007-08-29T11:40:00.000000000,1.1769551453645234e-07
2007-08-29T11:50:00.000000000,0.001780528572457208
2007-08-29T12:00:00.000000000,0.001813309188196714
2007-08-29T12:10:00.000000000,0.001847324940538708
2007-08-29T12:20:00.000000000,0.005187479678053483
2007-08-29T12:30:00.000000000,0.0052891623896721895
2007-08-29T12:40:00.000000000,9.032884824878156e-07
2007-08-29T12:50:00.000000000,0.003993485745918361
2007-08-29T13:00:00.000000000,0.0040724251442899794
2007-08-29T13:10:00.000000000,0.004875075642732328
2007-08-29T13:20:00.000000000,0.0049724201849336725
2007-08-29T13:30:00.000000000,0.012300543767555716
2007-08-29T13:40:00.000000000,0.01522150701661677
2007-08-29T13:50:00.000000000,0.01553207624060289
2007-08-29T14:00:00.000000000,0.015982536503056994
2007-08-29T14:10:00.000000000,0.016301359193880892
2007-08-29T14:20:00.000000000,0.01598483448251371
2007-08-29T14:30:00.000000000,0.01630366542167791
2007-08-29T14:40:00.000000000,0.016635467312590125
2007-08-29T14:50:00.000000000,0.01664258276907091
2007-08-29T15:00:00.000000000,0.016317295382713988
2007-08-29T15:10:00.000000000,0.0163238311188668
2007-08-29T15:20:00.000000000,0.016330184491639324
2007-08-29T15:30:00.000000000,0.01633635830905357
2007-08-29T15:40:00.000000000,0.01634235534619422
2007-08-29T15:50:00.000000000,0.016348178345508675
2007-08-29T16:00:00.000000000,0.0163538300171052
2007-08-29T16:10:00.000000000,0.01635931303904887
2007-08-29T16:20:00.000000000,0.01636463005765557
2007-08-29T16:30:00.000000000,0.01244724640223613
2007-08-29T16:40:00.000000000,0.0051964306068905276
2007-08-29T16:50:00.000000000,0.005199558143309644
2007-08-29T17:00:00.000000000,0.005202539648977948
2007-08-29T17:10:00.000000000,0.005205377575989779
2007-08-29T17:20:00.000000000,0.005208074346445074
2007-08-29T17:30:00.000000000,0.005210632352730013
2007-08-29T17:40:00.000000000,0.005213053957795711
2007-08-29T17:50:00.000000000,0.005215341495434967
2007-08-29T18:00:00.000000000,0.005215341495434967
2007-08-29T18:10:00.000000000,0.005215341495434967
2007-08-29T18:20:00.000000000,0.005215341495434967
2007-08-29T18:30:00.000000000,0.005217049333463807
2007-08-29T18:40:00.000000000,0.0040604072619669215
2007-08-29T18:50:00.000000000,0.004060978435885586
2007-08-29T19:00:00.000000000,0.003123617905419141
2007-08-29T19:10:00.000000000,0.0004013408598700968
2007-08-29T19:20:00.000000000,0.0003947141796737069
2007-08-29T19:30:00.000000000,0.0003947141796737069
2007-08-29T19:40:00.000000000,0.0003947141796737069
2007-08-29T19:50:00.000000000,0.0003947141796737069
2007-08-29T20:00:00.000000000,0.0003947141796737069
2007-08-29T20:10:00.000000000,0.0003947141796737069
2007-08-29T20:20:00.000000000,0.0003947141796737069
2007-08-29T20:30:00.000000000,0.0003947141796737069
2007-08-29T20:40:00.000000000,0.0003947141796737069
2007-08-29T20:50:00.000000000,0.0003947141796737069
2007-08-29T21:00:00.000000000,0.0003947141796737069
2007-08-29T21:10:00.000000000,0.0003947141796737069
2007-08-29T21:20:00.000000000,0.0003947141796737069
2007-08-29T21:30:00.000000000,0.0003947141796737069
2007-08-29T21:40:00.000000000,0.0003947141796737069
2007-08-29T21:50:00.000000000,0.0003947141796737069
2007-08-29T22:00:00.000000000,0.0003957697969406876
2007-08-29T22:10:00.000000000,0.00039181681907469735
2007-08-29T22:20:00.000000000,0.0003852525770385614
2007-08-29T22:30:00.000000000,0.0003852525770385614
2007-08-29T22:40:00.000000000,0.0003852525770385614
2007-08-29T22:50:00.000000000,0.0003852525770385614
2007-08-29T23:00:00.000000000,0.0003852525770385614
2007-08-29T23:10:00.000000000,0.0003788875838533189
2007-08-29T23:20:00.000000000,0.00037934278815203085
2007-08-29T23:30:00.000000000,0.000379700398884004
